url,date,position,team,matches,wins,losses,ties,no_result,points,net_run_rate,runs_for,overs_for,runs_against,overs_against
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=18+Apr+2008;view=pointstable,18-Apr-08,1,Kolkata Knight Riders,1,1,0,0,0,2,7,222,20,82,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=18+Apr+2008;view=pointstable,18-Apr-08,2,Royal Challengers Bangalore,1,0,1,0,0,0,-7,82,20,222,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=19+Apr+2008;view=pointstable,19-Apr-08,1,Kolkata Knight Riders,1,1,0,0,0,2,7,222,20,82,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=19+Apr+2008;view=pointstable,19-Apr-08,2,Delhi Daredevils,1,1,0,0,0,2,2.253,132,15.1,129,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=19+Apr+2008;view=pointstable,19-Apr-08,3,Chennai Super Kings,1,1,0,0,0,2,1.65,240,20,207,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=19+Apr+2008;view=pointstable,19-Apr-08,4,Kings XI Punjab,1,0,1,0,0,0,-1.65,207,20,240,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=19+Apr+2008;view=pointstable,19-Apr-08,5,Rajasthan Royals,1,0,1,0,0,0,-2.253,129,20,132,15.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=19+Apr+2008;view=pointstable,19-Apr-08,6,Royal Challengers Bangalore,1,0,1,0,0,0,-7,82,20,222,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=20+Apr+2008;view=pointstable,20-Apr-08,1,Kolkata Knight Riders,2,2,0,0,0,4,3.764,334,39,192,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=20+Apr+2008;view=pointstable,20-Apr-08,2,Delhi Daredevils,1,1,0,0,0,2,2.253,132,15.1,129,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=20+Apr+2008;view=pointstable,20-Apr-08,3,Chennai Super Kings,1,1,0,0,0,2,1.65,240,20,207,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=20+Apr+2008;view=pointstable,20-Apr-08,4,Royal Challengers Bangalore,2,1,1,0,0,2,-3.423,248,39.4,387,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=20+Apr+2008;view=pointstable,20-Apr-08,5,Mumbai Indians,1,0,1,0,0,0,-0.191,165,20,166,19.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=20+Apr+2008;view=pointstable,20-Apr-08,6,Deccan Chargers,1,0,1,0,0,0,-0.395,110,20,112,19
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=20+Apr+2008;view=pointstable,20-Apr-08,7,Kings XI Punjab,1,0,1,0,0,0,-1.65,207,20,240,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=20+Apr+2008;view=pointstable,20-Apr-08,8,Rajasthan Royals,1,0,1,0,0,0,-2.253,129,20,132,15.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=21+Apr+2008;view=pointstable,21-Apr-08,1,Kolkata Knight Riders,2,2,0,0,0,4,3.764,334,39,192,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=21+Apr+2008;view=pointstable,21-Apr-08,2,Delhi Daredevils,1,1,0,0,0,2,2.253,132,15.1,129,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=21+Apr+2008;view=pointstable,21-Apr-08,3,Chennai Super Kings,1,1,0,0,0,2,1.65,240,20,207,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=21+Apr+2008;view=pointstable,21-Apr-08,4,Rajasthan Royals,2,1,1,0,0,2,-0.692,297,38.1,298,35.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=21+Apr+2008;view=pointstable,21-Apr-08,5,Royal Challengers Bangalore,2,1,1,0,0,2,-3.423,248,39.4,387,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=21+Apr+2008;view=pointstable,21-Apr-08,6,Mumbai Indians,1,0,1,0,0,0,-0.191,165,20,166,19.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=21+Apr+2008;view=pointstable,21-Apr-08,7,Deccan Chargers,1,0,1,0,0,0,-0.395,110,20,112,19
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=21+Apr+2008;view=pointstable,21-Apr-08,8,Kings XI Punjab,2,0,2,0,0,0,-1.365,373,40,408,38.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=22+Apr+2008;view=pointstable,22-Apr-08,1,Kolkata Knight Riders,2,2,0,0,0,4,3.764,334,39,192,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=22+Apr+2008;view=pointstable,22-Apr-08,2,Delhi Daredevils,2,2,0,0,0,4,2.988,275,28.1,271,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=22+Apr+2008;view=pointstable,22-Apr-08,3,Chennai Super Kings,1,1,0,0,0,2,1.65,240,20,207,20
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=22+Apr+2008;view=pointstable,22-Apr-08,4,Rajasthan Royals,2,1,1,0,0,2,-0.692,297,38.1,298,35.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=22+Apr+2008;view=pointstable,22-Apr-08,5,Royal Challengers Bangalore,2,1,1,0,0,2,-3.423,248,39.4,387,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=22+Apr+2008;view=pointstable,22-Apr-08,6,Mumbai Indians,1,0,1,0,0,0,-0.191,165,20,166,19.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=22+Apr+2008;view=pointstable,22-Apr-08,7,Kings XI Punjab,2,0,2,0,0,0,-1.365,373,40,408,38.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=22+Apr+2008;view=pointstable,22-Apr-08,8,Deccan Chargers,2,0,2,0,0,0,-1.669,252,40,255,32
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=23+Apr+2008;view=pointstable,23-Apr-08,1,Kolkata Knight Riders,2,2,0,0,0,4,3.764,334,39,192,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=23+Apr+2008;view=pointstable,23-Apr-08,2,Delhi Daredevils,2,2,0,0,0,4,2.988,275,28.1,271,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=23+Apr+2008;view=pointstable,23-Apr-08,3,Chennai Super Kings,2,2,0,0,0,4,0.975,448,40,409,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=23+Apr+2008;view=pointstable,23-Apr-08,4,Rajasthan Royals,2,1,1,0,0,2,-0.692,297,38.1,298,35.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=23+Apr+2008;view=pointstable,23-Apr-08,5,Royal Challengers Bangalore,2,1,1,0,0,2,-3.423,248,39.4,387,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=23+Apr+2008;view=pointstable,23-Apr-08,6,Mumbai Indians,2,0,2,0,0,0,-0.254,367,40,374,39.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=23+Apr+2008;view=pointstable,23-Apr-08,7,Kings XI Punjab,2,0,2,0,0,0,-1.365,373,40,408,38.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=23+Apr+2008;view=pointstable,23-Apr-08,8,Deccan Chargers,2,0,2,0,0,0,-1.669,252,40,255,32
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=24+Apr+2008;view=pointstable,24-Apr-08,1,Kolkata Knight Riders,2,2,0,0,0,4,3.764,334,39,192,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=24+Apr+2008;view=pointstable,24-Apr-08,2,Delhi Daredevils,2,2,0,0,0,4,2.988,275,28.1,271,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=24+Apr+2008;view=pointstable,24-Apr-08,3,Chennai Super Kings,2,2,0,0,0,4,0.975,448,40,409,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=24+Apr+2008;view=pointstable,24-Apr-08,4,Rajasthan Royals,3,2,1,0,0,4,-0.419,514,58,512,55.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=24+Apr+2008;view=pointstable,24-Apr-08,5,Royal Challengers Bangalore,2,1,1,0,0,2,-3.423,248,39.4,387,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=24+Apr+2008;view=pointstable,24-Apr-08,6,Mumbai Indians,2,0,2,0,0,0,-0.254,367,40,374,39.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=24+Apr+2008;view=pointstable,24-Apr-08,7,Deccan Chargers,3,0,3,0,0,0,-1.339,466,60,472,51.5
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=24+Apr+2008;view=pointstable,24-Apr-08,8,Kings XI Punjab,2,0,2,0,0,0,-1.365,373,40,408,38.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=25+Apr+2008;view=pointstable,25-Apr-08,1,Kolkata Knight Riders,2,2,0,0,0,4,3.764,334,39,192,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=25+Apr+2008;view=pointstable,25-Apr-08,2,Delhi Daredevils,2,2,0,0,0,4,2.988,275,28.1,271,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=25+Apr+2008;view=pointstable,25-Apr-08,3,Chennai Super Kings,2,2,0,0,0,4,0.975,448,40,409,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=25+Apr+2008;view=pointstable,25-Apr-08,4,Rajasthan Royals,3,2,1,0,0,4,-0.419,514,58,512,55.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=25+Apr+2008;view=pointstable,25-Apr-08,5,Kings XI Punjab,3,1,2,0,0,2,0.241,555,60,524,58.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=25+Apr+2008;view=pointstable,25-Apr-08,6,Royal Challengers Bangalore,2,1,1,0,0,2,-3.423,248,39.4,387,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=25+Apr+2008;view=pointstable,25-Apr-08,7,Mumbai Indians,3,0,3,0,0,0,-1.268,483,60,556,59.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=25+Apr+2008;view=pointstable,25-Apr-08,8,Deccan Chargers,3,0,3,0,0,0,-1.339,466,60,472,51.5
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=26+Apr+2008;view=pointstable,26-Apr-08,1,Chennai Super Kings,3,3,0,0,0,6,1.26,600,57,556,60
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=26+Apr+2008;view=pointstable,26-Apr-08,2,Rajasthan Royals,4,3,1,0,0,6,0.067,652,75.1,647,75.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=26+Apr+2008;view=pointstable,26-Apr-08,3,Delhi Daredevils,2,2,0,0,0,4,2.988,275,28.1,271,40
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=26+Apr+2008;view=pointstable,26-Apr-08,4,Kolkata Knight Riders,3,2,1,0,0,4,2.117,481,59,344,57
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=26+Apr+2008;view=pointstable,26-Apr-08,5,Kings XI Punjab,3,1,2,0,0,2,0.241,555,60,524,58.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=26+Apr+2008;view=pointstable,26-Apr-08,6,Royal Challengers Bangalore,3,1,2,0,0,2,-2.765,383,59.4,525,57.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=26+Apr+2008;view=pointstable,26-Apr-08,7,Mumbai Indians,3,0,3,0,0,0,-1.268,483,60,556,59.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=26+Apr+2008;view=pointstable,26-Apr-08,8,Deccan Chargers,3,0,3,0,0,0,-1.339,466,60,472,51.5
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=27+Apr+2008;view=pointstable,27-Apr-08,1,Chennai Super Kings,3,3,0,0,0,6,1.26,600,57,556,60
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=27+Apr+2008;view=pointstable,27-Apr-08,2,Rajasthan Royals,4,3,1,0,0,6,0.067,652,75.1,647,75.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=27+Apr+2008;view=pointstable,27-Apr-08,3,Kolkata Knight Riders,3,2,1,0,0,4,2.117,481,59,344,57
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=27+Apr+2008;view=pointstable,27-Apr-08,4,Delhi Daredevils,3,2,1,0,0,4,1.712,433,48.1,433,59.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=27+Apr+2008;view=pointstable,27-Apr-08,5,Kings XI Punjab,4,2,2,0,0,4,0.294,717,79.3,682,78.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=27+Apr+2008;view=pointstable,27-Apr-08,6,Deccan Chargers,4,1,3,0,0,2,-0.09,621,72,626,71.5
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=27+Apr+2008;view=pointstable,27-Apr-08,7,Royal Challengers Bangalore,3,1,2,0,0,2,-2.765,383,59.4,525,57.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=27+Apr+2008;view=pointstable,27-Apr-08,8,Mumbai Indians,4,0,4,0,0,0,-1.958,637,80,711,71.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=28+Apr+2008;view=pointstable,28-Apr-08,1,Chennai Super Kings,4,4,0,0,0,8,1.091,778,77,721,80
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=28+Apr+2008;view=pointstable,28-Apr-08,2,Rajasthan Royals,4,3,1,0,0,6,0.067,652,75.1,647,75.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=28+Apr+2008;view=pointstable,28-Apr-08,3,Kolkata Knight Riders,3,2,1,0,0,4,2.117,481,59,344,57
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=28+Apr+2008;view=pointstable,28-Apr-08,4,Delhi Daredevils,3,2,1,0,0,4,1.712,433,48.1,433,59.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=28+Apr+2008;view=pointstable,28-Apr-08,5,Kings XI Punjab,4,2,2,0,0,4,0.294,717,79.3,682,78.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=28+Apr+2008;view=pointstable,28-Apr-08,6,Deccan Chargers,4,1,3,0,0,2,-0.09,621,72,626,71.5
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=28+Apr+2008;view=pointstable,28-Apr-08,7,Royal Challengers Bangalore,4,1,3,0,0,2,-2.231,548,79.4,703,77.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=28+Apr+2008;view=pointstable,28-Apr-08,8,Mumbai Indians,4,0,4,0,0,0,-1.958,637,80,711,71.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=29+Apr+2008;view=pointstable,29-Apr-08,1,Chennai Super Kings,4,4,0,0,0,8,1.091,778,77,721,80
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=29+Apr+2008;view=pointstable,29-Apr-08,2,Rajasthan Royals,4,3,1,0,0,6,0.067,652,75.1,647,75.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=29+Apr+2008;view=pointstable,29-Apr-08,3,Delhi Daredevils,3,2,1,0,0,4,1.712,433,48.1,433,59.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=29+Apr+2008;view=pointstable,29-Apr-08,4,Kolkata Knight Riders,4,2,2,0,0,4,1.453,618,79,482,75.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=29+Apr+2008;view=pointstable,29-Apr-08,5,Kings XI Punjab,4,2,2,0,0,4,0.294,717,79.3,682,78.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=29+Apr+2008;view=pointstable,29-Apr-08,6,Deccan Chargers,4,1,3,0,0,2,-0.09,621,72,626,71.5
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=29+Apr+2008;view=pointstable,29-Apr-08,7,Mumbai Indians,5,1,4,0,0,2,-1.396,775,98.4,848,91.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=29+Apr+2008;view=pointstable,29-Apr-08,8,Royal Challengers Bangalore,4,1,3,0,0,2,-2.231,548,79.4,703,77.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=30+Apr+2008;view=pointstable,30-Apr-08,1,Chennai Super Kings,4,4,0,0,0,8,1.091,778,77,721,80
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=30+Apr+2008;view=pointstable,30-Apr-08,2,Delhi Daredevils,4,3,1,0,0,6,1.431,624,68.1,614,79.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=30+Apr+2008;view=pointstable,30-Apr-08,3,Rajasthan Royals,4,3,1,0,0,6,0.067,652,75.1,647,75.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=30+Apr+2008;view=pointstable,30-Apr-08,4,Kolkata Knight Riders,4,2,2,0,0,4,1.453,618,79,482,75.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=30+Apr+2008;view=pointstable,30-Apr-08,5,Kings XI Punjab,4,2,2,0,0,4,0.294,717,79.3,682,78.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=30+Apr+2008;view=pointstable,30-Apr-08,6,Deccan Chargers,4,1,3,0,0,2,-0.09,621,72,626,71.5
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=30+Apr+2008;view=pointstable,30-Apr-08,7,Mumbai Indians,5,1,4,0,0,2,-1.396,775,98.4,848,91.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=30+Apr+2008;view=pointstable,30-Apr-08,8,Royal Challengers Bangalore,5,1,4,0,0,2,-1.886,729,99.4,894,97.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=1+May+2008;view=pointstable,1-May-08,1,Chennai Super Kings,4,4,0,0,0,8,1.091,778,77,721,80
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=1+May+2008;view=pointstable,1-May-08,2,Rajasthan Royals,5,4,1,0,0,8,0.525,848,95.1,798,95.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=1+May+2008;view=pointstable,1-May-08,3,Delhi Daredevils,4,3,1,0,0,6,1.431,624,68.1,614,79.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=1+May+2008;view=pointstable,1-May-08,4,Kings XI Punjab,5,3,2,0,0,6,0.372,884,98.2,846,98.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=1+May+2008;view=pointstable,1-May-08,5,Kolkata Knight Riders,5,2,3,0,0,4,0.681,769,99,678,95.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=1+May+2008;view=pointstable,1-May-08,6,Deccan Chargers,5,1,4,0,0,2,-0.214,785,92,793,90.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=1+May+2008;view=pointstable,1-May-08,7,Mumbai Indians,5,1,4,0,0,2,-1.396,775,98.4,848,91.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=1+May+2008;view=pointstable,1-May-08,8,Royal Challengers Bangalore,5,1,4,0,0,2,-1.886,729,99.4,894,97.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=2+May+2008;view=pointstable,2-May-08,1,Delhi Daredevils,5,4,1,0,0,8,1.263,796,87.1,783,99.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=2+May+2008;view=pointstable,2-May-08,2,Chennai Super Kings,5,4,1,0,0,8,0.743,947,97,893,99
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=2+May+2008;view=pointstable,2-May-08,3,Rajasthan Royals,5,4,1,0,0,8,0.525,848,95.1,798,95.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=2+May+2008;view=pointstable,2-May-08,4,Kings XI Punjab,5,3,2,0,0,6,0.372,884,98.2,846,98.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=2+May+2008;view=pointstable,2-May-08,5,Kolkata Knight Riders,5,2,3,0,0,4,0.681,769,99,678,95.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=2+May+2008;view=pointstable,2-May-08,6,Deccan Chargers,5,1,4,0,0,2,-0.214,785,92,793,90.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=2+May+2008;view=pointstable,2-May-08,7,Mumbai Indians,5,1,4,0,0,2,-1.396,775,98.4,848,91.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=2+May+2008;view=pointstable,2-May-08,8,Royal Challengers Bangalore,5,1,4,0,0,2,-1.886,729,99.4,894,97.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=3+May+2008;view=pointstable,3-May-08,1,Delhi Daredevils,5,4,1,0,0,8,1.263,796,87.1,783,99.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=3+May+2008;view=pointstable,3-May-08,2,Chennai Super Kings,5,4,1,0,0,8,0.743,947,97,893,99
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=3+May+2008;view=pointstable,3-May-08,3,Rajasthan Royals,5,4,1,0,0,8,0.525,848,95.1,798,95.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=3+May+2008;view=pointstable,3-May-08,4,Kings XI Punjab,6,4,2,0,0,8,0.385,1062,118.2,1015,118.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=3+May+2008;view=pointstable,3-May-08,5,Kolkata Knight Riders,6,2,4,0,0,4,0.482,938,119,856,115.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=3+May+2008;view=pointstable,3-May-08,6,Royal Challengers Bangalore,6,2,4,0,0,4,-1.54,885,119.4,1047,117.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=3+May+2008;view=pointstable,3-May-08,7,Deccan Chargers,6,1,5,0,0,2,-0.2,938,112,949,110.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=3+May+2008;view=pointstable,3-May-08,8,Mumbai Indians,5,1,4,0,0,2,-1.396,775,98.4,848,91.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=4+May+2008;view=pointstable,4-May-08,1,Rajasthan Royals,6,5,1,0,0,10,0.873,958,109.3,907,115.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=4+May+2008;view=pointstable,4-May-08,2,Delhi Daredevils,6,4,2,0,0,8,0.761,929,107.1,945,119.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=4+May+2008;view=pointstable,4-May-08,3,Kings XI Punjab,6,4,2,0,0,8,0.385,1062,118.2,1015,118.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=4+May+2008;view=pointstable,4-May-08,4,Chennai Super Kings,6,4,2,0,0,8,0.176,1056,117,1003,113.2
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=4+May+2008;view=pointstable,4-May-08,5,Kolkata Knight Riders,6,2,4,0,0,4,0.482,938,119,856,115.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=4+May+2008;view=pointstable,4-May-08,6,Mumbai Indians,6,2,4,0,0,4,-0.889,937,118.4,981,111.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=4+May+2008;view=pointstable,4-May-08,7,Royal Challengers Bangalore,6,2,4,0,0,4,-1.54,885,119.4,1047,117.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=4+May+2008;view=pointstable,4-May-08,8,Deccan Chargers,6,1,5,0,0,2,-0.2,938,112,949,110.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=5+May+2008;view=pointstable,5-May-08,1,Rajasthan Royals,6,5,1,0,0,10,0.873,958,109.3,907,115.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=5+May+2008;view=pointstable,5-May-08,2,Kings XI Punjab,7,5,2,0,0,10,0.442,1189,136.4,1141,138.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=5+May+2008;view=pointstable,5-May-08,3,Delhi Daredevils,6,4,2,0,0,8,0.761,929,107.1,945,119.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=5+May+2008;view=pointstable,5-May-08,4,Chennai Super Kings,6,4,2,0,0,8,0.176,1056,117,1003,113.2
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=5+May+2008;view=pointstable,5-May-08,5,Kolkata Knight Riders,6,2,4,0,0,4,0.482,938,119,856,115.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=5+May+2008;view=pointstable,5-May-08,6,Mumbai Indians,6,2,4,0,0,4,-0.889,937,118.4,981,111.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=5+May+2008;view=pointstable,5-May-08,7,Royal Challengers Bangalore,7,2,5,0,0,4,-1.426,1011,139.4,1174,135.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=5+May+2008;view=pointstable,5-May-08,8,Deccan Chargers,6,1,5,0,0,2,-0.2,938,112,949,110.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=6+May+2008;view=pointstable,6-May-08,1,Rajasthan Royals,6,5,1,0,0,10,0.873,958,109.3,907,115.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=6+May+2008;view=pointstable,6-May-08,2,Kings XI Punjab,7,5,2,0,0,10,0.442,1189,136.4,1141,138.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=6+May+2008;view=pointstable,6-May-08,3,Delhi Daredevils,6,4,2,0,0,8,0.761,929,107.1,945,119.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=6+May+2008;view=pointstable,6-May-08,4,Chennai Super Kings,7,4,3,0,0,8,-0.005,1200,137,1151,131.2
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=6+May+2008;view=pointstable,6-May-08,5,Kolkata Knight Riders,6,2,4,0,0,4,0.482,938,119,856,115.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=6+May+2008;view=pointstable,6-May-08,6,Deccan Chargers,7,2,5,0,0,4,-0.011,1086,130,1093,130.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=6+May+2008;view=pointstable,6-May-08,7,Mumbai Indians,6,2,4,0,0,4,-0.889,937,118.4,981,111.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=6+May+2008;view=pointstable,6-May-08,8,Royal Challengers Bangalore,7,2,5,0,0,4,-1.426,1011,139.4,1174,135.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=7+May+2008;view=pointstable,7-May-08,1,Kings XI Punjab,7,5,2,0,0,10,0.442,1189,136.4,1141,138.1
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=7+May+2008;view=pointstable,7-May-08,2,Rajasthan Royals,7,5,2,0,0,10,0.436,1061,129.3,1011,130.2
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=7+May+2008;view=pointstable,7-May-08,3,Delhi Daredevils,6,4,2,0,0,8,0.761,929,107.1,945,119.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=7+May+2008;view=pointstable,7-May-08,4,Chennai Super Kings,7,4,3,0,0,8,-0.005,1200,137,1151,131.2
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=7+May+2008;view=pointstable,7-May-08,5,Mumbai Indians,7,3,4,0,0,6,-0.455,1041,133.5,1084,131.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=7+May+2008;view=pointstable,7-May-08,6,Kolkata Knight Riders,6,2,4,0,0,4,0.482,938,119,856,115.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=7+May+2008;view=pointstable,7-May-08,7,Deccan Chargers,7,2,5,0,0,4,-0.011,1086,130,1093,130.4
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=7+May+2008;view=pointstable,7-May-08,8,Royal Challengers Bangalore,7,2,5,0,0,4,-1.426,1011,139.4,1174,135.3
http://www.espncricinfo.com/ipl/engine/series/313494.html?date=8+May+2008;view=pointstable,8-May-08,1,Kings XI Punjab,7,5,2,0,0,10,0.442,1189,136.4,1141,138.1
